DOI,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization 
10.1002-14651858.CD009075.pub3,20,6,24,21,58,13
10.1002-14651858.CD009768.pub2,32,8,35,18,105,20
10.1002-14651858.CD011101.pub2,15,9,19,24,81,17
10.1002-14651858.CD003331.pub5,10,1,12,19,60,20
10.1002-14651858.CD008940.pub3,25,5,24,11,71,21
10.1002-14651858.CD011651.pub2,19,12,16,24,42,27
10.1002-14651858.CD012510.pub2,23,7,20,24,81,11
10.1002-14651858.CD010871.pub2,16,4,27,25,66,23
10.1002-14651858.CD011231.pub2,21,3,17,20,61,38
10.1002-14651858.CD012041.pub2,14,5,16,17,48,21
10.1002-14651858.CD007798.pub5,22,3,17,14,46,21
10.1002-14651858.CD007076.pub3,26,4,35,27,100,14
10.1002-14651858.CD009363.pub3,13,8,28,19,61,20
10.1002-14651858.CD012167.pub2,21,4,30,20,94,28
10.1002-14651858.CD001501.pub5,17,3,17,10,48,31
10.1002-14651858.CD010827.pub2,17,5,19,22,37,8
10.1002-14651858.CD001324.pub6,17,4,18,11,54,15
10.1002-14651858.CD012483.pub2,13,3,22,12,57,20
10.1002-14651858.CD011825.pub2,15,2,14,18,45,10
10.1002-14651858.CD012722.pub2,15,3,25,15,91,22
10.1002-14651858.CD006583.pub5,25,3,30,7,104,22
10.1002-14651858.CD005619.pub3,14,4,23,21,94,23
10.1002-14651858.CD003179.pub2,9,5,18,12,54,12
10.1002-14651858.CD011204.pub2,22,7,26,16,55,11
10.1002-14651858.CD010290.pub3,14,2,15,11,57,24
10.1002-14651858.CD012819.pub2,18,5,17,10,63,12
10.1002-14651858.CD012732.pub2,8,0,15,12,42,27
10.1002-14651858.CD005431.pub4,17,1,16,27,52,17
10.1002-14651858.CD012126.pub2,5,0,2,11,29,6
10.1002-14651858.CD012405.pub2,15,4,17,13,48,15
10.1002-14651858.CD001118.pub4,23,7,17,43,78,11
10.1002-14651858.CD006085.pub3,28,6,20,15,76,21
10.1002-14651858.CD007293.pub4,21,2,21,21,56,12
10.1002-14651858.CD003753.pub4,12,7,29,6,64,30
10.1002-14651858.CD002752.pub4,21,9,28,20,73,25
10.1002-14651858.CD009841.pub3,24,4,31,21,85,31
10.1002-14651858.CD011451.pub2,11,4,19,11,53,12
10.1002-14651858.CD007834.pub3,28,4,9,13,62,13
10.1002-14651858.CD012184.pub2,24,2,20,10,105,31
10.1002-14651858.CD010277.pub3,9,3,13,6,40,10
10.1002-14651858.CD004328.pub3,24,5,22,28,108,34
10.1002-14651858.CD012173.pub2,19,11,28,17,68,27
10.1002-14651858.CD011668.pub2,18,4,21,8,77,14
10.1002-14651858.CD013093.pub2,11,2,16,20,52,11
10.1002-14651858.CD005061.pub3,12,3,20,13,80,14
10.1002-14651858.CD013094.pub2,15,2,27,27,71,27
10.1002-14651858.CD004625.pub5,29,3,50,23,88,20
10.1002-14651858.CD010649.pub2,14,8,27,30,68,12
10.1002-14651858.CD006205.pub4,23,2,24,19,86,18
10.1002-14651858.CD011315.pub2,23,1,15,18,43,16
10.1002-14651858.CD010187.pub2,24,0,30,18,80,20
10.1002-14651858.CD012488.pub2,16,6,26,21,55,5
10.1002-14651858.CD010801.pub3,17,2,14,16,91,37
10.1002-14651858.CD012678.pub2,4,2,14,3,28,6
10.1002-14651858.CD012378.pub2,33,9,17,34,64,20
10.1002-14651858.CD012033.pub4,14,4,19,15,63,31
10.1002-14651858.CD007964.pub2,15,5,14,20,47,12
10.1002-14651858.CD013230,15,7,28,20,79,26
10.1002-14651858.CD012346.pub2,19,9,17,23,56,22
10.1002-14651858.CD011689.pub3,27,11,36,28,73,20
10.1002-14651858.CD012470.pub2,39,9,23,16,84,36
10.1002-14651858.CD007939.pub2,20,4,11,15,61,17
10.1002-14651858.CD012622.pub2,6,1,10,5,32,14
10.1002-14651858.CD012834.pub2,11,1,15,12,44,29
10.1002-14651858.CD009676.pub2,20,4,16,12,63,20
10.1002-14651858.CD010612.pub2,11,3,14,12,49,15
10.1002-14651858.CD006202.pub2,17,1,17,5,52,24
10.1002-14651858.CD012577.pub2,20,2,7,16,57,11
10.1002-14651858.CD010912.pub5,19,2,23,13,135,24
10.1002-14651858.CD011906.pub2,24,9,38,29,93,23
10.1002-14651858.CD011654.pub2,12,5,9,9,47,7
10.1002-14651858.CD012203.pub2,24,11,37,28,102,18
10.1002-14651858.CD013228,13,1,9,7,33,8
10.1002-14651858.CD003877.pub5,14,4,6,13,39,14
10.1002-14651858.CD012742.pub2,13,4,5,7,40,2
10.1002-14651858.CD012939.pub2,13,1,11,9,30,9
10.1002-14651858.CD012669.pub2,17,5,21,23,66,12
10.1002-14651858.CD012519.pub2,13,2,13,8,72,16
10.1002-14651858.CD012280.pub2,14,8,17,19,54,18
10.1002-14651858.CD011594.pub2,26,6,41,23,81,14
10.1002-14651858.CD010593.pub2,10,8,16,26,58,15
10.1002-14651858.CD012132.pub2,25,5,20,20,59,15
10.1002-14651858.CD012738.pub2,10,1,6,22,65,10
10.1002-14651858.CD009195.pub2,12,4,18,16,93,19
10.1002-14651858.CD009362.pub3,18,5,22,37,63,11
10.1002-14651858.CD010284.pub2,18,2,17,25,55,8
10.1002-14651858.CD009461.pub4,10,5,10,13,71,16
10.1002-14651858.CD006975.pub4,8,2,6,10,36,8
10.1002-14651858.CD009269.pub4,19,9,29,25,58,14
10.1002-14651858.CD011215.pub2,19,8,27,12,52,9
10.1002-14651858.CD011902.pub2,66,19,31,36,231,38
10.1002-14651858.CD013192,32,13,25,30,88,14
10.1002-14651858.CD013194,65,17,33,36,184,49
10.1002-14651858.CD013190,49,22,28,31,157,14
10.1002-14651858.CD013187,59,23,28,48,133,16
10.1002-14651858.CD013193,53,18,24,30,124,12
10.1002-14651858.CD013191,62,23,36,39,176,26
10.1002-14651858.CD011901.pub2,61,19,40,42,181,34
10.1002-14651858.CD013189,53,17,33,38,136,20
10.1002-14651858.CD009458.pub3,16,2,15,8,48,16
10.1002-14651858.CD013186,54,18,36,41,153,24
10.1002-14651858.CD013188,32,13,25,24,93,12
10.1002-14651858.CD011644.pub3,24,3,17,17,84,28
10.1002-14651858.CD012620.pub2,18,0,22,8,37,19
10.1002-14651858.CD012624.pub2,20,2,17,12,86,17
10.1002-14651858.CD006922.pub4,18,7,25,24,115,15
10.1002-14651858.CD011094.pub4,9,7,26,16,39,16
10.1002-14651858.CD011296.pub2,28,8,27,14,84,12
10.1002-14651858.CD011274.pub2,18,4,5,15,61,11
10.1002-14651858.CD001546.pub4,10,0,10,6,48,10
10.1002-14651858.CD012984.pub2,14,1,7,14,21,5
10.1002-14651858.CD012345.pub3,9,7,31,14,54,20
10.1002-14651858.CD012557.pub2,12,4,28,12,81,20
10.1002-14651858.CD011423.pub2,19,4,16,13,75,28
10.1002-14651858.CD009435.pub2,21,6,28,20,90,24
10.1002-14651858.CD011940.pub3,13,2,11,23,78,23
10.1002-14651858.CD009783.pub2,11,3,30,15,56,19
10.1002-14651858.CD008218.pub4,14,1,8,9,44,10
10.1002-14651858.CD006135.pub3,30,5,29,38,106,34
10.1002-14651858.CD012326.pub2,12,4,20,13,51,12
10.1002-14651858.CD012125.pub2,15,7,9,7,82,26
10.1002-14651858.MR000005.pub4,42,4,24,27,95,22
10.1002-14651858.CD012502.pub2,10,3,23,10,51,17
10.1002-14651858.CD011353.pub2,20,8,28,22,49,9
10.1002-14651858.CD010060.pub2,17,11,14,23,57,18
10.1002-14651858.CD009901.pub3,30,12,23,22,98,16
10.1002-14651858.CD003402.pub3,20,11,29,25,68,12
10.1002-14651858.CD006606.pub4,18,3,14,20,77,28
10.1002-14651858.CD008712.pub3,17,4,9,15,40,9
10.1002-14651858.CD009115.pub3,11,3,25,18,52,9
10.1002-14651858.CD008821.pub2,10,3,7,7,33,7
10.1002-14651858.CD012505.pub2,17,5,32,33,79,17
10.1002-14651858.CD011444.pub3,14,1,23,14,70,20
10.1002-14651858.CD012439.pub2,12,3,34,28,78,52
10.1002-14651858.CD008170.pub3,12,1,15,7,48,11
10.1002-14651858.CD010559.pub2,8,3,13,7,30,16
10.1002-14651858.CD012774.pub2,20,3,27,25,118,53
10.1002-14651858.CD009771.pub3,21,2,14,24,70,35
10.1002-14651858.CD006495.pub5,16,5,23,12,62,28
10.1002-14651858.CD008070.pub4,21,6,31,29,81,24
10.1002-14651858.CD010578.pub2,19,2,40,23,98,13
10.1002-14651858.CD012954.pub2,24,5,20,9,84,15
10.1002-14651858.CD005626.pub4,10,1,8,9,35,10
10.1002-14651858.CD005625.pub4,20,4,17,20,49,16
10.1002-14651858.CD011988.pub2,17,1,13,15,51,20
10.1002-14651858.CD012853.pub2,22,4,24,7,71,14
10.1002-14651858.CD008343.pub3,21,8,27,12,90,26
10.1002-14651858.CD000363.pub3,18,2,17,25,84,19
10.1002-14651858.CD006349.pub4,8,4,22,19,92,10
10.1002-14651858.CD012324.pub2,16,1,36,25,72,35
10.1002-14651858.CD001484.pub4,18,7,22,18,73,14
10.1002-14651858.CD012315.pub2,14,8,23,21,69,21
10.1002-14651858.CD012701.pub2,26,8,34,46,117,22
10.1002-14651858.CD012689.pub2,17,5,15,8,58,8
10.1002-14651858.CD011905.pub2,26,12,35,31,97,17
10.1002-14651858.CD008153.pub4,10,2,6,5,24,10
10.1002-14651858.CD012058.pub2,28,9,23,24,84,33
10.1002-14651858.CD001023.pub3,17,5,19,18,69,12
10.1002-14651858.CD011709.pub2,22,8,23,19,43,10
10.1002-14651858.CD012794.pub2,14,1,17,8,52,21
10.1002-14651858.CD006655.pub3,10,0,12,5,46,14
10.1002-14651858.CD007447.pub2,19,1,15,14,86,8
10.1002-14651858.CD009764.pub3,18,10,26,16,72,14
10.1002-14651858.CD000323.pub3,6,1,13,10,40,13
10.1002-14651858.CD009622.pub5,10,3,13,6,33,7
10.1002-14651858.CD010257.pub2,12,3,11,15,71,18
10.1002-14651858.CD012661.pub2,17,6,23,13,89,16
10.1002-14651858.CD011510.pub2,11,6,18,10,45,8
10.1002-14651858.CD007554.pub3,14,1,13,15,55,9
10.1002-14651858.CD012301.pub2,29,14,23,20,89,26
10.1002-14651858.CD009292.pub2,9,2,8,6,40,14
10.1002-14651858.CD001904.pub4,20,10,27,28,94,18
10.1002-14651858.CD003615.pub4,21,11,14,26,86,23
10.1002-14651858.CD005260.pub4,11,5,21,11,54,15
10.1002-14651858.CD008570.pub3,12,8,28,27,69,11
10.1002-14651858.CD012414.pub2,14,4,13,29,45,13
10.1002-14651858.CD011224.pub2,45,5,31,32,81,34
10.1002-14651858.CD011537.pub3,17,8,19,5,103,26
10.1002-14651858.CD003664.pub6,11,3,8,10,43,12
10.1002-14651858.CD003426.pub6,17,4,11,17,55,20
10.1002-14651858.CD009431.pub3,7,2,5,11,26,12
10.1002-14651858.CD010318.pub3,27,8,18,25,100,18
10.1002-14651858.CD006187.pub3,9,2,10,8,48,19
10.1002-14651858.CD007419.pub6,25,7,29,18,79,22
10.1002-14651858.CD009068.pub3,18,5,23,18,71,17
10.1002-14651858.CD012816.pub2,12,5,12,17,54,16
10.1002-14651858.CD011687.pub2,17,4,18,18,69,14
10.1002-14651858.CD011261.pub2,19,3,27,41,76,13
10.1002-14651858.CD010859.pub2,27,10,12,23,67,19
10.1002-14651858.CD012089.pub2,13,1,23,18,61,43
10.1002-14651858.CD007927.pub4,20,3,30,27,87,42
10.1002-14651858.CD008757.pub3,6,3,13,9,37,17
10.1002-14651858.CD012471.pub2,16,7,45,41,45,43
10.1002-14651858.CD003483.pub3,7,4,12,11,40,5
10.1002-14651858.CD011478.pub2,21,9,18,30,62,12
10.1002-14651858.CD010001.pub3,9,2,8,6,33,19
10.1002-14651858.CD007360.pub3,7,5,7,11,25,5
10.1002-14651858.CD009490.pub2,30,5,28,28,60,7
10.1002-14651858.CD008001.pub2,10,1,15,6,42,18
10.1002-14651858.CD011029.pub2,22,3,20,22,74,19
10.1002-14651858.CD010703.pub2,14,5,20,13,42,14
10.1002-14651858.CD012290.pub2,17,4,13,10,59,19
10.1002-14651858.CD012567.pub2,22,9,11,14,50,9
10.1002-14651858.CD009927.pub2,10,7,27,29,69,18
10.1002-14651858.CD003106.pub3,23,4,20,20,80,26
10.1002-14651858.CD003945.pub4,21,7,19,33,73,14
10.1002-14651858.CD012398.pub2,13,2,8,14,49,11
10.1002-14651858.CD005179.pub4,17,4,32,23,50,13
10.1002-14651858.CD005654.pub4,24,5,21,25,81,37
10.1002-14651858.CD002102.pub3,11,5,16,13,66,20
10.1002-14651858.CD007161.pub3,19,5,23,16,68,16
10.1002-14651858.CD003968.pub5,11,3,33,13,50,13
10.1002-14651858.CD002252.pub4,26,6,17,31,71,11
10.1002-14651858.CD001059.pub5,22,5,20,11,61,16
10.1002-14651858.CD012222.pub2,10,1,13,13,65,20
10.1002-14651858.CD005528.pub3,27,5,26,24,75,30
10.1002-14651858.CD010136.pub3,25,5,24,17,77,25
10.1002-14651858.CD001506.pub4,28,3,30,12,106,33
10.1002-14651858.CD012416.pub2,15,3,17,11,56,10
10.1002-14651858.CD002150.pub2,16,5,14,19,59,29
10.1002-14651858.CD008422.pub3,14,1,13,16,42,17
10.1002-14651858.CD011798.pub2,16,4,24,8,49,13
10.1002-14651858.CD011077.pub2,15,5,21,18,83,15
10.1002-14651858.CD012555.pub2,30,6,35,38,70,33
10.1002-14651858.CD010192.pub3,21,8,11,23,61,13
10.1002-14651858.CD012779.pub2,24,0,25,23,83,16
10.1002-14651858.CD009530.pub4,25,4,14,9,92,19
10.1002-14651858.CD011517.pub2,15,7,16,20,73,16
10.1002-14651858.CD010980.pub2,24,3,26,32,98,18
10.1002-14651858.CD011073.pub2,15,4,13,23,56,9
10.1002-14651858.CD012472.pub2,27,11,23,51,81,36
10.1002-14651858.CD006089.pub5,18,7,21,9,66,34
10.1002-14651858.CD007287.pub4,17,4,15,13,46,15
10.1002-14651858.CD012453.pub2,18,4,29,23,74,18
10.1002-14651858.CD005974.pub5,25,5,35,13,66,24
10.1002-14651858.CD005465.pub4,28,5,29,22,92,36
10.1002-14651858.CD011921.pub2,8,3,15,8,43,9
10.1002-14651858.CD009070.pub2,12,5,13,14,31,8
10.1002-14651858.CD004538.pub3,15,7,21,16,53,27
10.1002-14651858.CD012590.pub2,15,2,10,13,46,12
10.1002-14651858.CD013102,12,6,11,17,56,9
10.1002-14651858.CD006876.pub5,8,3,16,6,35,11
10.1002-14651858.CD008165.pub4,12,5,10,14,47,9
10.1002-14651858.CD012841.pub2,33,12,26,45,76,9
10.1002-14651858.CD003944.pub2,28,5,26,26,73,20
10.1002-14651858.CD008831.pub3,10,6,23,8,75,26
10.1002-14651858.CD012610.pub2,11,2,16,6,40,7
10.1002-14651858.CD010434.pub2,21,5,25,14,66,13
10.1002-14651858.CD010954.pub2,20,3,26,26,62,25
10.1002-14651858.CD010747.pub2,13,2,23,12,59,21
10.1002-14651858.CD004773.pub3,14,3,7,27,51,7
10.1002-14651858.CD012498.pub2,22,5,13,20,64,13
10.1002-14651858.CD012355.pub2,12,2,14,21,40,12
10.1002-14651858.CD012464.pub2,14,13,39,13,92,15
10.1002-14651858.CD012047.pub2,17,2,19,22,96,35
10.1002-14651858.CD012118.pub2,19,2,12,13,37,5
10.1002-14651858.CD010791.pub2,18,0,18,14,50,37
10.1002-14651858.CD006023.pub3,17,10,15,29,68,17
10.1002-14651858.CD001955.pub4,4,3,17,9,58,12
10.1002-14651858.CD012317.pub2,26,8,27,26,104,28
10.1002-14651858.CD012753.pub2,9,2,6,4,35,13
10.1002-14651858.CD011729.pub2,17,8,25,19,62,7
10.1002-14651858.CD012086.pub2,16,3,21,7,64,13
10.1002-14651858.CD007260.pub4,16,7,12,27,60,8
10.1002-14651858.CD011199.pub3,12,2,6,9,54,16
10.1002-14651858.CD012274.pub2,25,13,29,29,82,13
10.1002-14651858.CD013108,11,4,19,9,79,35
10.1002-14651858.CD013105,11,0,15,5,50,18
10.1002-14651858.CD010537.pub5,13,3,12,12,54,23
10.1002-14651858.CD008237.pub3,10,7,16,10,52,22
10.1002-14651858.CD011784.pub3,17,5,23,11,48,15
10.1002-14651858.CD012233.pub2,32,19,38,18,85,15
10.1002-14651858.CD003085.pub3,15,1,8,11,49,13
10.1002-14651858.CD012489.pub2,15,7,33,17,61,3
10.1002-14651858.CD012327.pub2,23,7,29,28,79,17
10.1002-14651858.CD005290.pub2,5,2,12,6,29,9
10.1002-14651858.CD012791.pub2,15,5,14,15,76,27
10.1002-14651858.CD012370.pub2,22,7,24,32,85,20
10.1002-14651858.CD002928.pub4,18,4,13,23,81,13
10.1002-14651858.CD005984.pub3,42,6,19,11,80,25
10.1002-14651858.CD012812.pub2,21,6,12,21,59,13
10.1002-14651858.CD002784.pub3,23,8,21,15,77,36
10.1002-14651858.CD010403.pub3,22,3,20,14,72,22
10.1002-14651858.CD008019.pub3,12,2,17,19,77,34
10.1002-14651858.CD001769.pub4,18,8,25,32,73,21
10.1002-14651858.CD006751.pub5,23,8,20,13,73,23
10.1002-14651858.CD010720.pub3,23,8,28,36,84,27
10.1002-14651858.CD007813.pub3,18,1,19,19,74,18
10.1002-14651858.CD011960.pub2,32,7,28,26,100,28
10.1002-14651858.CD012708.pub2,23,5,21,15,77,24
10.1002-14651858.CD005461.pub5,19,3,24,17,82,22
10.1002-14651858.CD005943.pub5,21,5,15,18,62,17
10.1002-14651858.CD000567.pub7,18,11,47,30,63,37
10.1002-14651858.CD011717.pub2,24,5,21,17,84,25
10.1002-14651858.CD012082.pub2,14,6,26,20,70,11
10.1002-14651858.CD006097.pub3,30,3,27,14,79,15
10.1002-14651858.CD004822.pub3,11,2,6,11,27,6
10.1002-14651858.CD003832.pub3,7,2,22,20,63,20
10.1002-14651858.CD007859.pub4,25,2,23,20,68,23
10.1002-14651858.CD012543.pub2,22,3,17,15,53,11
10.1002-14651858.CD011581.pub3,9,4,4,10,43,20
10.1002-14651858.CD012171.pub2,14,6,19,27,45,16
10.1002-14651858.CD005647.pub3,17,2,29,21,97,38
10.1002-14651858.CD009012.pub3,17,7,9,20,73,22
10.1002-14651858.CD010564.pub2,29,9,38,17,92,13
10.1002-14651858.CD003751.pub4,8,2,14,20,43,10
10.1002-14651858.CD012507.pub2,11,3,22,32,79,54
10.1002-14651858.CD009044.pub2,33,10,28,18,90,17
10.1002-14651858.CD003477.pub4,22,12,27,35,72,12
10.1002-14651858.CD012221.pub2,20,11,30,18,90,42
10.1002-14651858.CD012838.pub2,6,6,10,24,41,18
10.1002-14651858.CD009650.pub4,27,3,14,24,68,20
10.1002-14651858.CD008905.pub3,1,4,6,10,41,21
10.1002-14651858.CD007858.pub2,14,2,16,9,35,4
10.1002-14651858.CD006732.pub4,23,6,27,50,91,15
10.1002-14651858.CD011597.pub2,16,3,12,9,50,13
10.1002-14651858.CD012584.pub2,6,8,29,22,59,13
10.1002-14651858.CD012034.pub2,12,3,11,9,35,11
10.1002-14651858.CD011542.pub2,17,3,29,34,72,11
10.1002-14651858.CD001271.pub3,24,4,28,37,90,15
10.1002-14651858.CD007987.pub3,14,5,17,12,63,27
10.1002-14651858.CD012534.pub2,13,3,35,14,88,14
10.1002-14651858.CD012556.pub2,29,7,28,24,84,18
10.1002-14651858.CD011626.pub2,22,1,11,16,62,21
10.1002-14651858.CD009447.pub3,3,2,9,6,37,8
10.1002-14651858.CD008449.pub3,11,1,19,9,57,18
10.1002-14651858.CD009258.pub3,17,2,21,15,80,20
10.1002-14651858.CD006487.pub2,21,4,28,24,106,36
10.1002-14651858.CD011151.pub3,19,11,9,26,69,11
10.1002-14651858.CD001861.pub4,28,12,23,15,50,25
10.1002-14651858.CD011492.pub2,18,5,14,21,55,22
10.1002-14651858.CD012294.pub2,29,4,15,29,78,18
10.1002-14651858.CD012960.pub2,19,11,31,36,85,11
10.1002-14651858.CD011849.pub2,12,11,34,18,81,15
10.1002-14651858.CD012503.pub2,16,7,19,16,68,10
10.1002-14651858.CD011849.pub2,12,11,34,18,81,15
10.1002-14651858.CD012503.pub2,16,7,19,16,68,10
10.1002-14651858.CD009770.pub2,37,11,31,18,73,13
10.1002-14651858.CD012522.pub2,31,4,16,29,60,14
10.1002-14651858.CD012293.pub2,26,3,23,18,95,29
10.1002-14651858.CD009567.pub2,17,4,17,13,58,10
10.1002-14651858.CD002922.pub4,11,9,16,18,56,13
10.1002-14651858.CD012494.pub2,11,4,9,12,42,10
10.1002-14651858.CD010965.pub2,11,4,13,9,25,15
10.1002-14651858.CD001031.pub4,27,10,23,31,109,25
10.1002-14651858.CD007990.pub3,8,4,18,9,51,14
10.1002-14651858.CD002733.pub3,10,2,10,12,39,14
10.1002-14651858.CD012404.pub2,38,12,27,35,91,26
10.1002-14651858.CD002741.pub2,27,13,26,44,72,22
10.1002-14651858.CD011616.pub2,33,3,18,35,90,21
10.1002-14651858.CD012097.pub2,29,10,26,20,71,12
10.1002-14651858.CD012141.pub2,4,2,8,5,25,10
10.1002-14651858.CD012597.pub2,38,9,35,20,75,42
10.1002-14651858.CD007522.pub2,31,5,13,19,100,29
10.1002-14651858.CD007105.pub4,25,7,28,16,106,22
10.1002-14651858.CD004359.pub2,11,1,8,10,41,7
10.1002-14651858.CD012409.pub2,26,7,20,37,89,24
10.1002-14651858.CD006650.pub5,10,3,11,10,57,11
10.1002-14651858.CD009421.pub4,16,1,13,27,63,15
10.1002-14651858.CD001190.pub3,37,10,25,42,93,14
10.1002-14651858.CD005594.pub3,13,3,19,16,42,13
10.1002-14651858.CD012583.pub2,29,9,29,28,66,10
10.1002-14651858.CD008981.pub3,15,5,14,23,60,16
10.1002-14651858.CD011664.pub3,13,7,20,15,48,12
10.1002-14651858.CD012270.pub2,12,8,7,17,62,8
10.1002-14651858.CD006352.pub3,24,5,25,12,48,13
10.1002-14651858.CD012514.pub2,9,1,13,12,48,18
10.1002-14651858.CD011842.pub2,20,4,11,14,47,9
10.1002-14651858.CD004188.pub3,24,7,16,27,86,19
10.1002-14651858.CD012276.pub2,22,7,28,30,82,23
10.1002-14651858.CD005456.pub3,24,8,31,20,86,21
10.1002-14651858.CD012713.pub2,24,5,15,33,49,11
10.1002-14651858.CD006332.pub3,33,5,22,32,87,38
10.1002-14651858.CD007396.pub3,28,8,34,34,94,17
10.1002-14651858.CD007867.pub2,12,2,21,14,72,22
10.1002-14651858.CD009975.pub3,4,5,9,13,58,23
10.1002-14651858.CD008687.pub2,21,9,27,12,84,23
10.1002-14651858.CD009642.pub3,27,3,33,20,98,20
10.1002-14651858.CD012733.pub2,11,3,10,7,19,6
10.1002-14651858.CD012629.pub2,12,1,17,14,74,20
10.1002-14651858.CD006468.pub6,6,1,18,7,45,13
10.1002-14651858.CD000146.pub5,10,3,12,10,45,9
10.1002-14651858.CD001261.pub4,18,5,15,15,29,11
10.1002-14651858.CD011680.pub2,25,3,30,34,101,33
10.1002-14651858.CD003220.pub3,23,7,19,10,86,20
10.1002-14651858.CD005010.pub3,9,3,7,18,40,15
10.1002-14651858.CD005188.pub4,9,2,20,10,40,18
10.1002-14651858.CD006278.pub3,17,5,18,12,62,26
10.1002-14651858.CD012506.pub2,17,5,15,10,45,11
10.1002-14651858.CD011140.pub2,16,5,9,17,57,7
10.1002-14651858.CD010821.pub2,15,7,16,25,86,33
10.1002-14651858.CD011943.pub2,23,9,24,17,52,18
10.1002-14651858.CD011620.pub2,20,6,14,29,79,35
10.1002-14651858.CD010287.pub3,16,2,11,10,44,15
10.1002-14651858.CD011977.pub2,18,3,9,20,46,12
10.1002-14651858.CD001019.pub3,24,3,14,23,73,33
10.1002-14651858.CD000331.pub4,18,10,29,16,90,16
10.1002-14651858.CD011768.pub2,9,1,14,14,62,28
10.1002-14651858.CD011344.pub2,9,3,8,16,43,20
10.1002-14651858.CD000996.pub3,18,10,17,36,78,19
10.1002-14651858.CD000111.pub4,21,6,36,25,101,13
10.1002-14651858.CD004829.pub4,10,3,14,7,56,24
10.1002-14651858.CD011283.pub2,10,8,21,14,59,25
10.1002-14651858.CD012410.pub2,17,7,30,22,67,26
10.1002-14651858.CD012430.pub2,11,4,20,20,46,18
10.1002-14651858.CD008874.pub2,26,6,23,24,85,30
10.1002-14651858.CD008830.pub3,20,15,20,23,86,20
10.1002-14651858.CD010558.pub2,19,6,8,21,48,14
10.1002-14651858.CD010753.pub2,26,10,27,21,62,21
10.1002-14651858.CD008735.pub3,27,7,19,31,87,15
10.1002-14651858.CD012342.pub2,18,7,16,16,59,7
10.1002-14651858.CD012540.pub2,20,1,21,10,66,16
10.1002-14651858.CD012551.pub3,17,8,20,33,63,18
10.1002-14651858.CD011884.pub2,11,2,11,6,40,15
10.1002-14651858.CD011883.pub2,10,2,10,8,35,19
10.1002-14651858.CD011341.pub2,15,6,17,13,53,18
10.1002-14651858.CD012069.pub2,26,6,20,20,100,18
10.1002-14651858.CD012455.pub2,13,6,27,19,66,17
10.1002-14651858.CD009069.pub3,29,5,24,12,132,22
10.1002-14651858.CD012017.pub2,21,3,19,24,112,30
10.1002-14651858.CD009260.pub3,17,2,19,15,56,25
10.1002-14651858.CD010038.pub3,19,5,37,20,78,36
10.1002-14651858.CD012349.pub2,21,7,27,18,65,23
10.1002-14651858.CD009103.pub3,12,2,22,14,52,9
10.1002-14651858.CD011403.pub2,12,2,14,19,63,22
10.1002-14651858.CD013010,31,4,31,24,107,27
10.1002-14651858.CD010239.pub2,11,1,10,9,57,25
10.1002-14651858.CD012197.pub2,32,9,18,43,53,11
10.1002-14651858.CD004414.pub3,32,5,28,26,90,25
10.1002-14651858.CD012504.pub2,21,13,25,18,65,9
10.1002-14651858.CD011980.pub3,26,6,25,19,99,23
10.1002-14651858.CD004634.pub3,15,3,13,20,75,25
10.1002-14651858.CD011526.pub2,16,8,16,20,50,21
10.1002-14651858.CD009313.pub2,27,2,14,22,58,14
10.1002-14651858.CD008201.pub3,25,3,28,28,74,17
10.1002-14651858.CD008581.pub2,17,2,30,16,105,31
10.1002-14651858.CD011006.pub3,17,3,12,13,68,11
10.1002-14651858.CD010604.pub2,18,6,21,21,47,18
10.1002-14651858.CD010638.pub3,16,4,7,14,52,17
10.1002-14651858.CD001841.pub3,8,2,9,17,31,9
10.1002-14651858.CD006545.pub3,23,4,33,30,106,43
10.1002-14651858.CD012318.pub2,9,6,22,7,57,19
