DOI,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization 
10.1002-14651858.CD004826.pub2,18,3,14,5,51,17
10.1002-14651858.CD006229,15,1,12,1,32,17
10.1002-14651858.CD006231,11,0,12,2,39,23
10.1002-14651858.CD006221,19,1,19,2,86,29
10.1002-14651858.CD006198,12,0,17,5,55,16
10.1002-14651858.CD001323.pub2,11,2,20,15,53,15
10.1002-14651858.CD003544.pub2,14,6,22,17,48,15
10.1002-14651858.CD000453.pub2,7,9,15,14,46,14
10.1002-14651858.CD004788.pub2,15,0,13,2,39,17
10.1002-14651858.CD004684.pub2,16,0,20,4,34,18
10.1002-14651858.CD003967.pub2,14,1,18,1,48,12
10.1002-14651858.CD001530.pub2,21,2,17,3,45,13
10.1002-14651858.CD003521.pub2,10,3,23,4,42,15
10.1002-14651858.CD005161.pub2,12,2,28,6,49,19
10.1002-14651858.CD005308.pub2,20,3,13,5,47,19
10.1002-14651858.CD003984.pub2,5,1,6,11,27,12
10.1002-14651858.CD005490.pub2,25,3,9,9,58,13
10.1002-14651858.CD002884.pub2,14,1,15,9,60,23
10.1002-14651858.CD005320.pub2,5,2,7,0,18,14
10.1002-14651858.CD005247.pub2,29,5,26,12,80,25
10.1002-14651858.CD003223.pub2,19,0,14,13,66,15
10.1002-14651858.CD004458.pub2,16,0,13,7,47,23
10.1002-14651858.CD003828.pub3,17,1,14,4,51,17
10.1002-14651858.CD002119.pub3,19,8,20,6,43,33
10.1002-14651858.CD005657.pub2,14,1,15,9,57,20
10.1002-14651858.CD004133.pub2,12,1,21,6,53,17
10.1002-14651858.CD005365.pub2,5,4,20,18,49,17
10.1002-14651858.CD004144.pub2,12,3,8,10,33,11
10.1002-14651858.CD005581.pub2,10,1,23,12,68,26
10.1002-14651858.CD004191.pub2,9,4,27,4,56,19
10.1002-14651858.CD005558.pub2,10,2,12,7,27,10
10.1002-14651858.CD001106.pub3,20,1,21,11,52,14
10.1002-14651858.CD001104.pub2,14,1,9,4,50,19
10.1002-14651858.CD004606.pub2,18,5,21,7,63,23
10.1002-14651858.CD004108.pub2,16,4,16,9,65,21
10.1002-14651858.CD006101,13,2,21,9,51,25
10.1002-14651858.CD006104,17,6,31,7,86,27
10.1002-14651858.CD006148,32,2,34,35,147,57
10.1002-14651858.CD006115,28,2,25,4,55,13
10.1002-14651858.CD003073.pub2,12,0,15,2,59,24
10.1002-14651858.CD005214.pub2,19,3,23,17,67,18
10.1002-14651858.CD004362.pub2,13,2,21,8,47,26
10.1002-14651858.CD003087.pub2,18,5,26,11,77,11
10.1002-14651858.CD005032.pub2,14,2,19,9,48,24
10.1002-14651858.CD005037.pub2,18,4,24,12,72,21
10.1002-14651858.CD005075.pub2,12,1,7,4,24,14
10.1002-14651858.CD005093.pub2,17,8,30,14,62,10
10.1002-14651858.CD002032.pub2,6,0,22,11,42,20
10.1002-14651858.CD006065,15,3,13,10,31,10
10.1002-14651858.CD003442.pub2,7,0,12,10,37,22
10.1002-14651858.CD003283.pub2,10,2,16,16,49,13
10.1002-14651858.CD003218.pub2,14,0,14,7,45,16
10.1002-14651858.CD003171.pub2,10,1,14,9,41,19
10.1002-14651858.CD002084.pub2,13,4,17,11,38,14
10.1002-14651858.CD003597.pub2,13,0,15,3,36,12
10.1002-14651858.CD003599.pub2,9,0,11,5,28,9
10.1002-14651858.CD004640.pub2,12,2,21,6,48,24
10.1002-14651858.CD004641.pub2,9,1,18,4,56,25
10.1002-14651858.CD004563.pub2,15,12,31,26,67,38
10.1002-14651858.CD004691.pub2,13,0,24,3,72,28
10.1002-14651858.CD003880.pub4,14,4,20,7,49,13
10.1002-14651858.CD000180.pub2,7,1,18,5,59,12
10.1002-14651858.CD001275.pub2,15,2,16,4,58,16
10.1002-14651858.CD001257.pub2,13,2,21,18,50,13
10.1002-14651858.CD001442.pub2,12,1,15,14,58,29
10.1002-14651858.CD001476.pub2,11,2,6,1,46,11
10.1002-14651858.CD004805.pub2,11,1,29,8,47,23
10.1002-14651858.CD001694.pub2,10,2,21,7,64,12
10.1002-14651858.CD003536.pub2,16,1,15,1,30,7
10.1002-14651858.CD004225.pub2,7,2,18,8,51,14
10.1002-14651858.CD005112.pub2,18,1,20,3,65,18
10.1002-14651858.CD005298.pub2,14,5,21,9,51,26
10.1002-14651858.CD004270.pub2,15,0,16,3,49,19
10.1002-14651858.CD005306.pub2,12,0,13,5,42,14
10.1002-14651858.CD004262.pub2,10,0,15,11,59,8
10.1002-14651858.CD004390.pub2,8,1,19,4,39,17
10.1002-14651858.CD005420.pub2,25,2,13,4,65,12
10.1002-14651858.CD004348.pub2,19,2,31,11,46,17
10.1002-14651858.CD005311.pub2,18,4,16,4,36,16
10.1002-14651858.CD005463.pub2,19,4,20,7,49,17
10.1002-14651858.CD002968.pub2,10,1,16,2,45,14
10.1002-14651858.CD005489.pub2,8,3,11,11,37,11
10.1002-14651858.CD003287.pub4,11,0,10,3,64,10
10.1002-14651858.CD004460.pub2,9,2,8,9,36,10
10.1002-14651858.CD003755.pub2,8,0,20,4,55,9
10.1002-14651858.CD005965,7,1,9,6,32,12
10.1002-14651858.CD005990,5,1,4,5,15,9
10.1002-14651858.CD005966,13,1,13,6,53,14
10.1002-14651858.CD005942,10,2,16,11,36,15
10.1002-14651858.CD005939,13,3,17,6,46,11
10.1002-14651858.CD004535.pub2,20,3,28,13,66,23
10.1002-14651858.CD003155.pub3,22,0,27,7,109,30
10.1002-14651858.CD001169.pub3,10,2,31,7,49,11
10.1002-14651858.CD000221.pub3,24,3,32,4,84,28
10.1002-14651858.CD004967.pub2,7,1,14,2,27,10
10.1002-14651858.CD004979.pub2,9,1,17,7,56,17
10.1002-14651858.CD003097.pub2,12,1,13,10,50,17
10.1002-14651858.CD005602.pub2,16,1,7,5,42,6
10.1002-14651858.CD005237.pub2,14,0,15,15,71,20
10.1002-14651858.CD004374.pub2,19,3,17,4,47,19
10.1002-14651858.CD002923.pub2,19,2,23,19,71,23
10.1002-14651858.CD000086.pub2,7,1,11,5,43,26
10.1002-14651858.CD004578.pub3,12,5,27,14,88,23
10.1002-14651858.CD003049.pub2,2,0,13,6,23,5
10.1002-14651858.CD003490.pub2,7,1,8,9,36,15
10.1002-14651858.CD004200.pub4,12,1,13,4,57,12
10.1002-14651858.CD001387.pub2,18,2,19,6,60,23
10.1002-14651858.CD003100.pub2,11,3,10,15,48,20
10.1002-14651858.CD006018,9,2,10,17,61,13
10.1002-14651858.CD001814.pub2,34,5,27,10,92,27
10.1002-14651858.CD003241.pub2,9,3,16,11,56,33
10.1002-14651858.CD003558.pub2,26,2,32,6,87,16
10.1002-14651858.CD004790.pub2,8,0,19,1,39,18
10.1002-14651858.CD004639.pub2,13,3,21,5,48,27
10.1002-14651858.CD001471.pub2,3,3,12,16,39,15
10.1002-14651858.CD003730.pub2,18,5,22,11,70,19
10.1002-14651858.CD005309.pub3,21,2,20,6,61,13
10.1002-14651858.CD005126.pub2,11,2,12,9,26,8
10.1002-14651858.CD005119.pub2,16,4,15,8,64,23
10.1002-14651858.CD005321.pub2,29,2,29,6,113,25
10.1002-14651858.CD005435.pub2,6,1,12,2,33,13
10.1002-14651858.CD004840.pub2,15,3,13,12,45,11
10.1002-14651858.CD004532.pub2,9,5,12,11,53,12
10.1002-14651858.CD002206.pub3,16,8,20,15,67,13
10.1002-14651858.CD004435.pub3,21,2,18,9,69,17
10.1002-14651858.CD004431.pub2,12,5,16,8,59,14
10.1002-14651858.CD003746.pub2,9,2,22,3,48,20
10.1002-14651858.CD003802.pub3,12,1,23,6,64,19
10.1002-14651858.CD005082.pub2,11,4,23,11,41,17
10.1002-14651858.CD005030.pub2,12,4,20,10,51,15
10.1002-14651858.CD001433.pub2,22,5,20,15,47,19
10.1002-14651858.CD002982.pub3,16,4,15,8,60,20
10.1002-14651858.CD005386.pub2,7,1,10,14,36,13
10.1002-14651858.CD005608,13,3,21,1,39,11
10.1002-14651858.CD005580,12,2,13,10,53,14
10.1002-14651858.CD004116.pub2,14,2,12,3,42,15
10.1002-14651858.CD001491.pub2,19,1,8,12,38,14
10.1002-14651858.CD004864.pub2,8,0,14,7,54,27
10.1002-14651858.CD004966.pub2,15,1,12,5,44,21
10.1002-14651858.CD004998.pub2,17,2,20,1,52,39
10.1002-14651858.CD003491.pub2,15,2,21,11,64,14
10.1002-14651858.CD003476.pub2,18,1,28,5,62,17
10.1002-14651858.CD001747.pub3,22,0,22,10,90,28
10.1002-14651858.CD004182.pub3,11,0,16,3,50,24
10.1002-14651858.CD005033.pub2,19,2,21,7,46,15
10.1002-14651858.CD005192.pub2,19,2,14,5,39,20
10.1002-14651858.CD004838.pub2,7,5,17,14,33,8
10.1002-14651858.CD004750.pub2,9,1,20,8,51,18
10.1002-14651858.CD003508.pub2,17,3,20,8,54,19
10.1002-14651858.CD003550.pub2,7,2,18,16,51,7
10.1002-14651858.CD004762.pub2,8,2,15,5,36,15
10.1002-14651858.CD004635.pub2,11,0,21,12,62,12
10.1002-14651858.CD005593,22,4,22,9,82,21
10.1002-14651858.CD004043.pub2,16,1,28,2,51,31
10.1002-14651858.CD004746.pub2,19,3,26,2,75,21
10.1002-14651858.CD004747.pub2,15,3,25,6,71,15
10.1002-14651858.CD002824.pub2,17,2,23,6,56,27
10.1002-14651858.CD004257.pub2,23,1,19,5,68,16
10.1002-14651858.CD005138.pub2,9,0,12,7,36,18
10.1002-14651858.CD004365.pub2,20,1,24,5,54,24
10.1002-14651858.CD002885.pub2,29,6,23,8,83,29
10.1002-14651858.CD005338.pub2,12,3,15,5,43,23
10.1002-14651858.CD004334.pub2,6,1,16,8,58,19
10.1002-14651858.CD003497.pub2,12,1,16,3,54,19
10.1002-14651858.CD004531.pub2,6,6,18,6,42,19
10.1002-14651858.CD004509.pub2,16,1,23,7,46,24
10.1002-14651858.CD001744.pub2,12,1,12,2,60,15
10.1002-14651858.CD003788.pub2,26,3,17,9,67,21
10.1002-14651858.CD004593.pub2,18,2,9,10,55,12
10.1002-14651858.CD000100.pub3,8,0,16,5,43,24
10.1002-14651858.CD005548,6,4,11,10,39,16
10.1002-14651858.CD005564,2,0,9,7,30,13
10.1002-14651858.CD002809.pub2,11,2,18,12,52,22
10.1002-14651858.CD004618.pub2,12,4,21,1,48,9
10.1002-14651858.CD003345.pub2,15,2,32,14,38,14
10.1002-14651858.CD003651.pub2,7,0,28,6,51,17
10.1002-14651858.CD003272.pub2,14,3,17,8,37,18
10.1002-14651858.CD005076.pub2,7,2,8,3,41,24
10.1002-14651858.CD002049.pub2,22,5,15,7,74,24
10.1002-14651858.CD003444.pub2,4,5,12,12,51,19
10.1002-14651858.CD001925.pub2,6,1,22,6,56,15
10.1002-14651858.CD001923.pub2,13,3,18,7,53,10
10.1002-14651858.CD001799.pub2,13,2,24,10,68,14
10.1002-14651858.CD003187.pub2,22,2,25,4,58,10
10.1002-14651858.CD001896.pub2,25,4,22,12,64,29
10.1002-14651858.CD004765.pub2,13,1,11,8,57,26
10.1002-14651858.CD001352.pub3,17,3,19,11,53,18
10.1002-14651858.CD003514.pub2,18,6,14,3,57,13
10.1002-14651858.CD003566.pub2,4,1,13,7,47,12
10.1002-14651858.CD004797.pub4,24,1,27,5,46,13
10.1002-14651858.CD000386.pub2,10,4,15,9,44,24
10.1002-14651858.CD003728.pub2,7,2,16,12,47,16
10.1002-14651858.CD004649.pub2,6,0,24,14,60,25
10.1002-14651858.CD002792.pub2,27,4,31,19,93,35
10.1002-14651858.CD004093.pub2,24,3,28,27,96,36
10.1002-14651858.CD002774.pub2,16,2,20,3,52,17
10.1002-14651858.CD001479.pub3,8,1,11,6,42,11
10.1002-14651858.CD003697.pub2,6,2,17,12,50,19
10.1002-14651858.CD003691.pub2,15,1,17,9,68,15
10.1002-14651858.CD003961.pub2,12,1,20,6,41,19
10.1002-14651858.CD004719.pub2,9,1,17,9,55,19
10.1002-14651858.CD004713.pub2,15,3,17,8,63,13
10.1002-14651858.CD003524.pub2,17,1,15,9,62,25
10.1002-14651858.CD003539.pub2,12,3,30,10,74,26
10.1002-14651858.CD002961.pub2,12,2,15,5,23,8
10.1002-14651858.CD005199.pub2,21,6,20,7,42,13
10.1002-14651858.CD005251.pub2,13,3,17,6,60,24
10.1002-14651858.CD004274.pub4,13,1,18,16,49,8
10.1002-14651858.CD001004.pub2,30,4,30,9,97,37
10.1002-14651858.CD005479,28,2,21,6,100,21
10.1002-14651858.CD005482,23,0,27,21,90,38
10.1002-14651858.CD005483,22,4,15,9,82,25
10.1002-14651858.CD004356.pub3,17,4,17,6,67,22
10.1002-14651858.CD004300.pub2,8,2,19,11,44,26
10.1002-14651858.CD002897.pub2,12,0,12,10,62,12
10.1002-14651858.CD004231.pub2,15,1,12,1,47,9
10.1002-14651858.CD002980.pub3,13,1,15,3,65,13
10.1002-14651858.CD004298.pub2,9,4,10,8,31,7
10.1002-14651858.CD001717.pub2,14,5,24,16,60,15
10.1002-14651858.CD001715.pub2,47,3,61,36,206,30
10.1002-14651858.CD003937.pub2,7,1,24,0,52,19
10.1002-14651858.CD004459.pub2,12,6,19,5,49,12
10.1002-14651858.CD004501.pub2,21,1,17,7,42,21
10.1002-14651858.CD004498.pub2,20,5,24,6,71,9
10.1002-14651858.CD004583.pub2,9,0,27,5,63,15
10.1002-14651858.CD001279.pub2,20,0,22,9,56,15
10.1002-14651858.CD002225.pub2,23,5,28,9,39,23
10.1002-14651858.CD003178.pub3,17,2,11,6,49,14
10.1002-14651858.CD005373,11,0,11,1,26,5
10.1002-14651858.CD005374,20,2,18,6,66,17
10.1002-14651858.CD004139.pub2,7,0,30,11,80,32
10.1002-14651858.CD002857.pub2,13,1,11,4,23,5
10.1002-14651858.CD001439.pub2,17,2,17,8,40,14
10.1002-14651858.CD000345.pub2,10,7,21,3,65,24
10.1002-14651858.CD003392.pub2,15,2,13,6,59,29
10.1002-14651858.CD004898.pub2,12,3,18,6,52,17
10.1002-14651858.CD003210.pub3,11,2,13,5,36,23
10.1002-14651858.CD001842.pub2,18,3,15,8,60,21
10.1002-14651858.CD003142.pub2,15,1,16,6,45,15
10.1002-14651858.CD001927.pub2,14,1,25,5,69,17
10.1002-14651858.CD003234.pub2,18,2,10,7,51,10
10.1002-14651858.CD003700.pub2,12,2,8,5,53,13
10.1002-14651858.CD004775.pub2,21,0,22,8,69,23
10.1002-14651858.CD004077.pub2,12,3,24,11,55,18
10.1002-14651858.CD003873.pub2,20,1,15,9,63,23
10.1002-14651858.CD004742.pub2,15,4,22,7,49,31
10.1002-14651858.CD000335.pub2,11,0,15,4,50,22
10.1002-14651858.CD005113.pub2,31,1,40,5,81,17
10.1002-14651858.CD004296.pub2,14,3,34,5,48,13
10.1002-14651858.CD004337.pub2,14,3,17,8,60,18
10.1002-14651858.CD000076.pub2,18,3,22,30,101,29
10.1002-14651858.CD000089.pub2,14,2,11,11,53,20
10.1002-14651858.CD002148.pub2,7,2,18,3,29,12
10.1002-14651858.CD004444.pub2,12,4,16,12,58,18
10.1002-14651858.CD003778.pub2,21,2,21,9,41,22
10.1002-14651858.CD004539.pub2,15,4,19,6,52,21
10.1002-14651858.CD004580.pub2,11,5,17,8,39,25
10.1002-14651858.CD001705.pub2,6,0,15,2,50,20
10.1002-14651858.CD005042.pub2,15,5,16,4,52,27
10.1002-14651858.CD000269.pub3,28,4,25,11,92,33
10.1002-14651858.CD000297.pub2,35,1,21,11,88,35
10.1002-14651858.CD004146.pub2,9,1,19,6,47,20
10.1002-14651858.CD002859.pub2,7,3,21,4,64,14
10.1002-14651858.CD002876.pub2,15,1,34,7,67,11
10.1002-14651858.CD001114.pub2,25,4,20,5,53,16
10.1002-14651858.CD002828.pub2,8,0,19,12,57,16
10.1002-14651858.CD003638.pub2,11,3,13,3,47,28
10.1002-14651858.CD003639.pub2,7,0,26,11,53,17
10.1002-14651858.CD002273.pub3,25,2,25,9,83,28
10.1002-14651858.CD003083.pub2,12,1,11,19,36,5
10.1002-14651858.CD005221,16,2,8,7,45,14
10.1002-14651858.CD002946.pub2,12,0,20,9,55,28
10.1002-14651858.CD003145.pub2,26,1,20,10,74,19
10.1002-14651858.CD003235.pub2,22,2,27,10,40,20
10.1002-14651858.CD003215.pub2,7,0,14,6,48,17
10.1002-14651858.CD000516.pub2,13,2,18,6,55,13
10.1002-14651858.CD001359.pub2,12,2,16,11,63,14
10.1002-14651858.CD003576.pub2,14,1,12,14,64,10
10.1002-14651858.CD000450.pub2,11,3,17,7,56,22
10.1002-14651858.CD003729.pub2,19,4,27,19,100,23
10.1002-14651858.CD003862.pub2,17,2,27,12,59,13
10.1002-14651858.CD004682.pub2,18,1,16,6,51,16
10.1002-14651858.CD004688.pub2,8,2,28,2,56,19
10.1002-14651858.CD004614.pub2,4,1,15,12,43,26
10.1002-14651858.CD001276.pub2,15,0,16,2,63,24
10.1002-14651858.CD004095.pub2,11,1,23,7,49,8
10.1002-14651858.CD002773.pub2,16,2,21,2,62,21
10.1002-14651858.CD005256,16,2,23,1,75,26
10.1002-14651858.CD005270,15,1,21,8,59,11
10.1002-14651858.CD004223.pub2,12,0,11,7,46,13
10.1002-14651858.CD004211.pub2,20,1,17,6,46,16
10.1002-14651858.CD001002.pub2,12,3,22,6,44,14
10.1002-14651858.CD004304.pub2,9,1,25,7,63,16
10.1002-14651858.CD005310.pub2,19,1,7,6,45,9
10.1002-14651858.CD005319,34,4,24,7,73,21
10.1002-14651858.CD005313,10,2,18,5,61,19
10.1002-14651858.CD002994.pub2,18,3,18,6,52,14
10.1002-14651858.CD004441.pub2,15,2,7,10,56,23
10.1002-14651858.CD003816.pub2,12,2,14,7,51,10
10.1002-14651858.CD002230.pub2,13,1,14,7,56,12
10.1002-14651858.CD004540.pub2,13,2,10,9,57,11
10.1002-14651858.CD004502.pub2,8,1,8,7,39,8
10.1002-14651858.CD001351.pub2,17,2,21,10,42,14
10.1002-14651858.CD000189.pub2,17,2,11,5,43,10
10.1002-14651858.CD001093.pub2,20,6,16,6,60,9
10.1002-14651858.CD002738.pub2,12,1,17,8,79,19
10.1002-14651858.CD004017.pub2,23,2,20,7,86,21
10.1002-14651858.CD003631.pub2,21,1,17,4,38,16
10.1002-14651858.CD004897.pub2,24,3,18,5,58,25
10.1002-14651858.CD003329.pub2,15,1,24,6,61,11
10.1002-14651858.CD004588.pub3,16,2,23,1,52,15
10.1002-14651858.CD005034.pub2,13,1,18,8,65,25
10.1002-14651858.CD002011.pub2,12,1,18,15,57,30
10.1002-14651858.CD003282.pub2,11,0,19,10,51,12
10.1002-14651858.CD003292.pub2,18,4,13,4,44,19
10.1002-14651858.CD003180.pub2,13,2,13,5,51,12
10.1002-14651858.CD003685.pub2,30,4,34,16,89,16
10.1002-14651858.CD000196.pub2,9,2,10,7,49,10
10.1002-14651858.CD004699.pub2,13,0,12,7,67,22
10.1002-14651858.CD003863.pub2,10,0,20,9,39,22
10.1002-14651858.CD004096.pub2,18,1,22,2,50,10
10.1002-14651858.CD001497.pub2,8,3,14,6,51,18
10.1002-14651858.CD004703.pub2,18,1,22,5,50,19
10.1002-14651858.CD004717.pub2,8,4,9,11,30,13
10.1002-14651858.CD005115,24,1,20,15,70,13
10.1002-14651858.CD004277.pub2,25,4,27,12,96,22
10.1002-14651858.CD003980.pub2,12,3,14,10,58,22
10.1002-14651858.CD004342.pub2,9,2,11,4,23,4
10.1002-14651858.CD004457.pub2,16,1,15,13,47,14
10.1002-14651858.CD004442.pub2,11,3,10,5,34,7
10.1002-14651858.CD000030.pub2,9,4,17,16,42,16
10.1002-14651858.CD004553.pub2,14,0,23,4,68,17
10.1002-14651858.CD004554.pub2,12,1,20,6,55,11
10.1002-14651858.CD000074.pub2,13,3,14,12,62,13
10.1002-14651858.CD003848.pub2,10,0,30,3,44,19
10.1002-14651858.CD004495.pub2,11,2,9,4,24,16
10.1002-14651858.CD003904.pub2,12,3,20,4,56,16
10.1002-14651858.CD000187.pub2,11,0,22,4,41,10
10.1002-14651858.CD000261.pub2,15,2,25,12,47,17
10.1002-14651858.CD004129.pub2,8,7,21,3,32,18
10.1002-14651858.CD003859.pub2,18,9,19,16,56,12
10.1002-14651858.CD003957.pub2,9,4,15,8,38,16
10.1002-14651858.CD003367.pub2,21,0,17,10,54,10
10.1002-14651858.CD004860.pub2,9,6,17,16,52,25
10.1002-14651858.CD004980,21,1,18,5,31,13
10.1002-14651858.CD004308.pub2,18,1,12,6,51,10
10.1002-14651858.CD000085.pub2,15,1,16,10,56,19
10.1002-14651858.CD000175.pub2,15,6,22,7,50,10
10.1002-14651858.CD000483.pub2,10,0,14,5,55,16
10.1002-14651858.CD004722.pub2,22,1,29,5,90,17
10.1002-14651858.CD003141.pub2,14,1,12,11,50,17
10.1002-14651858.CD001946.pub2,5,1,11,15,25,8
10.1002-14651858.CD002100.pub2,10,3,9,9,44,24
10.1002-14651858.CD003418.pub2,15,1,11,1,45,19
10.1002-14651858.CD003562.pub2,15,2,10,3,37,11
10.1002-14651858.CD004670.pub2,9,1,11,5,35,22
10.1002-14651858.CD004789.pub2,5,0,16,9,51,12
10.1002-14651858.CD002304.pub2,14,3,18,16,59,22
10.1002-14651858.CD003963.pub2,15,4,20,1,38,12
10.1002-14651858.CD004700.pub2,15,1,16,10,60,12
10.1002-14651858.CD004663.pub2,16,3,23,7,47,15
10.1002-14651858.CD004222.pub2,13,4,21,7,51,27
10.1002-14651858.CD004221.pub2,14,2,24,5,50,17
10.1002-14651858.CD004248.pub2,24,12,45,21,118,42
10.1002-14651858.CD004387.pub2,10,5,13,11,41,15
10.1002-14651858.CD004391.pub2,8,1,14,4,31,13
10.1002-14651858.CD002924.pub2,14,2,21,8,52,16
10.1002-14651858.CD002978.pub2,20,3,25,8,66,15
10.1002-14651858.CD001720.pub2,9,1,17,11,38,12
10.1002-14651858.CD001776.pub2,18,0,31,3,54,21
10.1002-14651858.CD003775.pub2,9,0,16,6,40,18
10.1002-14651858.CD000211.pub2,17,1,19,7,35,15
10.1002-14651858.CD001057.pub2,10,0,11,2,30,10
10.1002-14651858.CD004168.pub2,20,5,16,8,53,21
10.1002-14651858.CD004180.pub2,10,0,30,5,58,22
10.1002-14651858.CD001108.pub2,15,2,13,6,41,13
10.1002-14651858.CD000377.pub2,12,4,13,6,27,9
10.1002-14651858.CD004964,5,1,13,13,38,9
10.1002-14651858.CD004990,15,1,30,3,70,11
10.1002-14651858.CD003470.pub2,13,1,27,4,70,19
10.1002-14651858.CD004218.pub2,19,3,25,7,71,17
10.1002-14651858.CD004327.pub2,9,0,12,5,41,17
10.1002-14651858.CD003341.pub2,8,0,11,7,35,13
10.1002-14651858.CD001857.pub2,17,2,22,7,48,20
10.1002-14651858.CD000162.pub2,16,2,19,9,39,16
10.1002-14651858.CD002045.pub2,12,2,15,7,35,8
10.1002-14651858.CD003445.pub2,19,4,20,8,62,12
10.1002-14651858.CD003269.pub2,23,4,17,12,65,18
10.1002-14651858.CD003118.pub2,14,2,7,7,39,15
10.1002-14651858.CD001328.pub2,24,5,18,2,48,20
10.1002-14651858.CD000177.pub2,7,1,13,3,41,8
10.1002-14651858.CD001209.pub2,20,1,13,3,44,12
10.1002-14651858.CD004804,9,1,12,5,66,25
10.1002-14651858.CD004574.pub2,15,2,13,5,42,27
10.1002-14651858.CD004220.pub2,14,3,24,4,63,23
10.1002-14651858.CD004302.pub2,19,2,12,10,60,16
10.1002-14651858.CD004217.pub2,22,2,23,3,51,15
10.1002-14651858.CD004208.pub2,15,0,18,2,45,14
10.1002-14651858.CD003996.pub2,13,3,28,6,48,14
10.1002-14651858.CD004291.pub2,13,2,18,1,34,14
10.1002-14651858.CD000058.pub2,10,1,7,8,45,15
10.1002-14651858.CD002904.pub2,14,3,18,4,53,16
10.1002-14651858.CD002276.pub2,21,3,19,7,40,19
10.1002-14651858.CD002801.pub2,14,2,20,10,58,32
10.1002-14651858.CD003765.pub2,11,1,18,3,37,21
10.1002-14651858.CD004481.pub2,12,0,17,11,53,12
10.1002-14651858.CD000096.pub2,22,2,25,4,57,19
10.1002-14651858.CD003009.pub2,16,0,10,7,60,11
10.1002-14651858.CD003538.pub2,10,5,5,10,38,23
10.1002-14651858.CD004109.pub2,18,2,19,5,65,8
10.1002-14651858.CD000185.pub2,9,0,13,3,28,8
10.1002-14651858.CD001784.pub2,16,2,24,5,49,14
10.1002-14651858.CD003208.pub2,10,1,14,5,45,12
10.1002-14651858.CD004411.pub2,13,3,21,12,38,8
10.1002-14651858.CD004050.pub2,12,1,14,4,51,22
10.1002-14651858.CD003466.pub2,27,4,27,22,85,35
10.1002-14651858.CD004166.pub2,14,3,15,5,32,12
10.1002-14651858.CD003140.pub2,20,2,15,9,59,10
10.1002-14651858.CD004079.pub2,10,2,16,4,41,14
10.1002-14651858.CD003710.pub2,17,2,24,5,54,19
10.1002-14651858.CD001774.pub2,7,2,21,13,54,8
10.1002-14651858.CD000967.pub2,22,4,28,19,97,23
10.1002-14651858.CD002055.pub2,21,3,26,4,82,25
10.1002-14651858.CD002101.pub2,15,2,13,9,63,26
10.1002-14651858.CD000390.pub2,22,4,24,13,64,23
10.1002-14651858.CD003667.pub2,19,1,13,9,48,13
10.1002-14651858.CD004062.pub2,22,2,15,4,56,33
10.1002-14651858.CD004748,23,3,21,8,99,30
10.1002-14651858.CD004727.pub2,16,0,11,10,43,18
10.1002-14651858.CD004335.pub2,14,3,19,10,54,17
10.1002-14651858.CD001384.pub2,17,4,22,8,66,16
10.1002-14651858.CD003114.pub2,17,0,16,5,52,21
10.1002-14651858.CD003545.pub2,17,0,16,9,55,12
10.1002-14651858.CD003764.pub2,11,1,17,4,54,20
10.1002-14651858.CD002299.pub2,15,2,14,4,38,7
10.1002-14651858.CD002781.pub2,18,3,18,7,66,17
10.1002-14651858.CD002780.pub2,24,3,24,6,60,17
10.1002-14651858.CD002848.pub2,11,2,28,6,60,13
10.1002-14651858.CD001308.pub2,24,2,19,9,89,46
10.1002-14651858.CD005246,7,1,10,18,62,15
10.1002-14651858.CD003789.pub2,19,1,19,4,46,11
10.1002-14651858.CD003554.pub2,16,0,11,7,51,16
10.1002-14651858.CD004325.pub2,13,0,9,9,36,27
10.1002-14651858.CD004137.pub3,19,4,15,7,50,11
10.1002-14651858.CD003885.pub2,15,5,17,19,62,13
10.1002-14651858.CD003683.pub2,18,4,21,2,51,15
10.1002-14651858.CD003693.pub2,5,0,8,4,31,8
10.1002-14651858.CD004049.pub2,12,2,10,7,33,13
10.1002-14651858.CD000353.pub2,16,1,5,9,46,14
10.1002-14651858.CD003858.pub2,20,4,33,8,83,29
10.1002-14651858.CD003057.pub2,10,3,9,16,39,11
10.1002-14651858.CD004395.pub2,27,2,33,7,94,29
10.1002-14651858.CD003955.pub2,7,2,14,5,40,8
10.1002-14651858.CD003958.pub2,21,1,21,4,45,11
10.1002-14651858.CD004436.pub2,14,0,5,4,32,9
10.1002-14651858.CD003954.pub2,11,6,25,12,61,28
10.1002-14651858.CD003978.pub2,16,3,14,2,66,20
10.1002-14651858.CD004244.pub2,7,5,9,5,27,9
